uwi,lease_name,well_name,well_num,operator,rsv_cat,bench,first_prod_date,comp_date,hole_direction,surface_lat,surface_lon
42329458060000,SHACKELFORD 9F,SHACKELFORD 9F 6H,6H,XOM,01PDP,WCB,2023-04-01,2023-04-26,H,31.773130416870117,-101.82688903808594
42329458030000,SHACKELFORD 9D,SHACKELFORD 9D 4H,4H,XOM,01PDP,WCB,2023-04-01,2023-04-27,H,31.7730770111084,-101.82687377929688
42317445070000,COPPER CREEK A3,COPPER CREEK A3 2AH,2AH,APA,01PDP,WCA,2023-03-01,2023-03-22,H,32.52473831176758,-101.69416046142578
42317444650100,GUARDIAN 250 I,GUARDIAN 250 I 8MS,8MS,FANG,01PDP,MSS,2023-06-01,2023-06-17,H,32.4266242980957,-102.09772491455078
42317444910000,CERBERUS 23-14 UNIT 1,CERBERUS 23-14 UNIT 1 112,112,FANG,01PDP,Dean,2023-09-01,2023-08-30,H,32.2569580078125,-101.72199249267578
42317445010000,CERBERUS 23-14 UNIT 1,CERBERUS 23-14 UNIT 1 141,141,FANG,01PDP,JM,2023-08-01,2023-08-24,H,32.25669860839844,-101.7258071899414
42317444630100,GUARDIAN 250 I,GUARDIAN 250 I 3WB,3WB,FANG,01PDP,WCB,2023-06-01,2023-06-08,H,32.42658996582031,-102.09788513183594
42317444900000,CERBERUS 23-14 UNIT 1,CERBERUS 23-14 UNIT 1 111,111,FANG,01PDP,MSS,2023-10-01,2023-10-04,H,32.25697326660156,-101.72193145751953
42461421830000,SKELETOR H,SKELETOR H 3051LS,3051LS,FANG,01PDP,LSS,2024-04-01,2024-04-16,H,31.35614585876465,-101.96099090576172
42227418320000,DEMON DEACON 22-25 B,DEMON DEACON 22-25 B 3JD,3JD,Birch,01PDP,JM,2023-04-01,2023-04-21,H,32.37055206298828,-101.66232299804688
42227418340000,DEMON DEACON 22-25 C,DEMON DEACON 22-25 C 4LS,4LS,Birch,01PDP,LSS,2023-04-01,2023-04-20,H,32.370582580566406,-101.66220092773438
42173388100000,HULING 36-24 E,HULING 36-24 E 251,251,FANG,01PDP,WCA,2023-05-01,2023-05-10,H,31.666723251342773,-101.52955627441406
42317444740000,MAMBA 6-35 UNIT 2A,MAMBA 6-35 UNIT 2A 165,165,FANG,01PDP,JM,2023-04-01,2023-02-24,H,32.22983932495117,-102.00831604003906
42317444680000,GUARDIAN 250 J,GUARDIAN 250 J 7LS,7LS,FANG,01PDP,LSS,2023-06-01,2023-06-16,H,32.426639556884766,-102.09764862060547
42317444980000,CERBERUS 23-14 UNIT 1,CERBERUS 23-14 UNIT 1 133,133,FANG,01PDP,MSS,2023-10-01,2023-08-24,H,32.256752014160156,-101.72557830810547
42317444660100,GUARDIAN 250 J,GUARDIAN 250 J 5JM,5JM,FANG,01PDP,JM,2023-06-01,2023-06-19,H,32.42667770385742,-102.09749603271484
42317444790000,GUARDIAN 250 M,GUARDIAN 250 M 9LS,9LS,FANG,01PDP,LSS,2023-06-01,2023-06-17,H,32.42841720581055,-102.08976745605469
42317444590000,MAMBA 6-35 UNIT 2,MAMBA 6-35 UNIT 2 271,271,FANG,01PDP,WCB,2023-02-01,2023-02-24,H,32.229820251464844,-102.00839233398438
42173388070000,HULING 25-24 B,HULING 25-24 B 221,221,FANG,01PDP,WCB,2023-05-01,2023-05-15,H,31.677385330200195,-101.52373504638672
42003486070000,UNIVERSITY 5-38D,UNIVERSITY 5-38D H 7WC,H 7WC,Piedra,01PDP,WCB,2023-05-01,,H,32.431976318359375,-102.31293487548828
42079333730000,BODACIOUS 154 6-1,BODACIOUS 154 6-1 2H,2H,Steward,01PDP,SAN ANDRES,2018-04-01,2018-07-29,H,33.58066940307617,-102.97002410888672
42079332020000,DEAN C S `A`,DEAN C S `A` 264H,264H,APA,01PDP,,2011-04-01,2011-02-21,H,33.527530670166016,-102.73461151123047
42079333680000,WE ARE VERY PUZZLED UNIT 18-14,WE ARE VERY PUZZLED UNIT 18-14 1H,1H,Delray,02PDNP,,2018-02-01,2018-02-24,H,33.47744369506836,-102.9938735961914
42079334200000,CUNNINGHAM,CUNNINGHAM 6H,6H,DP,01PDP,,2021-05-01,2021-04-17,H,33.51254653930664,-102.86650848388672
42079333550000,HOWARD JOHNSON UNIT 38-39,HOWARD JOHNSON UNIT 38-39 3H,3H,Delray,01PDP,SAN ANDRES,2017-11-01,2017-11-11,H,33.43301773071289,-102.8835220336914
42079333440000,THE WACO KID UNIT 02,THE WACO KID UNIT 02 2H,2H,Delray,02PA,SAN ANDRES,2017-10-01,2017-09-22,H,33.4116325378418,-103.03694152832031
42079334270000,COLT,COLT 1H,1H,Manzano,01PDP,SAN ANDRES,2022-05-01,2022-05-22,H,33.51722717285156,-102.91736602783203
42079331980100,WRIGHT J M UNIT,WRIGHT J M UNIT 53XH,53XH,A C T OPERATING CO,01PDP,,2010-05-01,2012-10-06,H,33.552555084228516,-102.76187896728516
42079333430000,ITS HEDLEY UNIT 17-27,ITS HEDLEY UNIT 17-27 3H,3H,Delray,01PDP,SAN ANDRES,2017-12-01,2017-11-01,H,33.484169006347656,-102.96074676513672
42079333310000,CALAMITY JANE,CALAMITY JANE 1H,1H,Manzano,01PDP,,2015-11-01,2015-11-27,H,33.607940673828125,-102.91436004638672
42079334120000,POCAHONTAS,POCAHONTAS 3H,3H,Manzano,01PDP,SAN ANDRES,2021-09-01,2021-09-01,H,33.615882873535156,-103.0270767211914
42079333420000,THE SHERIFF IS NEAR UNIT 25-06,THE SHERIFF IS NEAR UNIT 25-06 3H,3H,Delray,02PDNP,SAN ANDRES,2017-03-01,2017-06-13,H,33.43069839477539,-102.85795593261719
42079332030000,DEAN C S `A`,DEAN C S `A` 263H,263H,APA,01PDP,,2017-03-01,2011-09-05,H,33.527618408203125,-102.74307250976562
42079332970000,SLAUGHTER NORTHWEST (SAN ANDRES) UNIT,SLAUGHTER NORTHWEST (SAN ANDRES) UNIT 21H,21H,Scout,02PDNP,,2013-10-01,2013-10-06,H,33.50994110107422,-102.65289306640625
42079334290000,BAT MASTERSON,BAT MASTERSON 1H,1H,Manzano,01PDP,SAN ANDRES,2022-06-01,2022-06-22,H,33.62760925292969,-102.94586944580078
42079332140000,XIT UNIT,XIT UNIT 207H,207H,APA,01PDP,,2012-07-01,2012-07-03,H,33.50943374633789,-102.80073547363281
42079332310000,XIT UNIT,XIT UNIT 208H,208H,APA,01PDP,,2012-09-01,2012-09-21,H,33.513633728027344,-102.83694458007812
42079333230000,WRIGHT J M UNIT,WRIGHT J M UNIT 91H,91H,A C T OPERATING CO,01PDP,SAN ANDRES,2014-10-01,2014-10-02,H,33.54997634887695,-102.75101470947266
42079333950000,GERONIMO,GERONIMO 3H,3H,Manzano,01PDP,SAN ANDRES,2019-01-01,2019-01-03,H,33.610595703125,-103.04240417480469
42079333790100,SAPPHIRE,SAPPHIRE 1503NH,1503NH,HEXP,01PDP,,2018-07-01,2018-05-12,H,33.38846969604492,-102.9332504272461
42079333960000,RINGO JOHNNY,RINGO JOHNNY 2H,2H,Silver Creek,02PDNP,SAN ANDRES,2019-02-01,2019-02-02,H,33.61034393310547,-102.88987731933594
42079334060000,CURLY BILL,CURLY BILL 2H,2H,Manzano,01PDP,SAN ANDRES,2019-07-01,2019-07-16,H,33.636680603027344,-102.9364013671875
42079333130000,DEAN C S `A`,DEAN C S `A` 267H,267H,APA,01PDP,SAN ANDRES,2014-09-01,2014-09-14,H,33.51048278808594,-102.72667694091797
42079333450000,ROCKRIDGE ROCKRIDGE UNIT 09-10,ROCKRIDGE ROCKRIDGE UNIT 09-10 2H,2H,Delray,02PDNP,SAN ANDRES,2017-03-01,2017-06-25,H,33.445621490478516,-102.79977416992188
42079332190000,LEVELLAND SOUTHWEST UNIT,LEVELLAND SOUTHWEST UNIT 118H,118H,APA,01PDP,,2011-08-01,2011-08-15,H,33.53229522705078,-102.74363708496094
42079332150000,XIT UNIT,XIT UNIT 206H,206H,APA,01PDP,,2011-11-01,2011-11-06,H,33.507694244384766,-102.8077163696289
42079333500000,SITTING BULL,SITTING BULL 5H,5H,Manzano,01PDP,,2017-03-01,2017-04-03,H,33.62765884399414,-103.00885009765625
42079333160000,DOC HOLIDAY,DOC HOLIDAY 1H,1H,TC OIL & GAS LLC,02PDNP,SAN ANDRES,2014-09-01,2014-08-12,H,33.6478271484375,-102.66993713378906
42079333120000,DEAN C S `A`,DEAN C S `A` 266H,266H,APA,01PDP,,2014-07-01,2014-07-11,H,33.507911682128906,-102.73065948486328
42079334100000,RED CLOUD,RED CLOUD 3H,3H,Manzano,01PDP,,2019-12-01,2019-11-28,H,33.62682342529297,-103.03311157226562
42079333460000,CANDYGRAM FOR MONGO UNIT 49-50,CANDYGRAM FOR MONGO UNIT 49-50 2H,2H,Delray,02PDNP,SAN ANDRES,2017-10-01,2017-08-30,H,33.42538833618164,-102.92118835449219
42079333190000,DEAN C S `A`,DEAN C S `A` 269H,269H,APA,01PDP,,2015-01-01,2015-01-05,H,33.50243377685547,-102.71941375732422
42079334260000,LANDRETH,LANDRETH 1H,1H,Manzano,01PDP,SAN ANDRES,2022-03-01,2022-03-24,H,33.61664962768555,-103.05072784423828
42079331990100,WRIGHT J M UNIT,WRIGHT J M UNIT 90H,90H,A C T OPERATING CO,01PDP,,2010-04-01,2012-09-09,H,33.554203033447266,-102.7419204711914
42079334210000,JESSE JAMES,JESSE JAMES 2H,2H,Silver Creek,02PDNP,SAN ANDRES,2020-10-01,2020-11-07,H,33.642494201660156,-102.96106719970703
42079333740100,HUDSON,HUDSON 601H,601H,Walsh & Watts,01PDP,,2018-08-01,2018-08-05,H,33.4007568359375,-102.73173522949219
42079333700001,MORTON UNIT,MORTON UNIT 504H,504H,A C T OPERATING CO,01PDP,,2018-02-01,2018-05-22,H,33.587860107421875,-102.87907409667969
42079332690000,WRIGHT J M UNIT,WRIGHT J M UNIT 92H,92H,A C T OPERATING CO,01PDP,,2012-12-01,2012-12-23,H,33.553768157958984,-102.7288818359375
42079334150000,SQUANTO,SQUANTO 3H,3H,Manzano,01PDP,,2021-09-01,2021-09-01,H,33.61598205566406,-103.02701568603516
42079332700000,CUNNINGHAM,CUNNINGHAM 5H,5H,DP,01PDP,,2012-09-01,2012-08-24,H,33.51289367675781,-102.85893249511719
42079333940000,BLACK HAWK,BLACK HAWK 2H,2H,Manzano,01PDP,,2018-12-01,2018-12-25,H,33.61037826538086,-103.0357894897461
42079332000000,DEAN C S `A`,DEAN C S `A` 262H,262H,APA,01PDP,,2010-12-01,2010-12-04,H,33.5275764465332,-102.73883819580078
42079333150000,WYATT EARP,WYATT EARP 1H,1H,Manzano,01PDP,SAN ANDRES,2014-11-01,2014-11-25,H,33.604278564453125,-102.95132446289062
42079333910000,BODACIOUS 154 6-1,BODACIOUS 154 6-1 5H,5H,Steward,01PDP,,2019-09-01,2019-08-10,H,33.58061218261719,-102.96269226074219
42079334240000,BUFFALO BILL,BUFFALO BILL 3H,3H,Manzano,01PDP,SAN ANDRES,2021-12-01,2021-12-30,H,33.62107467651367,-102.96574401855469
42079334230000,SUNDANCE KID,SUNDANCE KID 1H,1H,Silver Creek,01PDP,SAN ANDRES,2021-11-01,2021-11-28,H,33.62096405029297,-103.0001449584961
42079334280000,REMINGTON,REMINGTON 1H,1H,Manzano,01PDP,SAN ANDRES,2022-06-01,2022-06-06,H,33.51728057861328,-102.91736602783203
42079333630100,AUGUSTA,AUGUSTA 1H,1H,Walkabout,01PDP,,2017-11-01,2017-12-16,H,33.63424301147461,-102.69559478759766
42079333670000,REVEREND JOHNSON UNIT 20-21,REVEREND JOHNSON UNIT 20-21 6H,6H,Delray,02PDNP,SAN ANDRES,2017-12-01,2017-11-10,H,33.43846130371094,-102.83153533935547
42329457910000,KNIGHT 110 MIPA UNIT,KNIGHT 110 MIPA UNIT H110SS,H110SS,Permian Deep,01PDP,JM,2024-10-01,2024-09-28,H,32.038002014160156,-102.08877563476562
42383411630000,DRIVER PROCTOR 33-40A,DRIVER PROCTOR 33-40A 1H,1H,XOM,01PDP,WCB,2023-04-01,2023-04-28,H,31.620065689086914,-101.77548217773438
42317444520000,SCHARBAUER RANCH,SCHARBAUER RANCH 1602H,1602H,XOM,01PDP,MSS,2023-08-01,2023-08-11,H,32.267940521240234,-102.14879608154297
42227418130000,CHARLIE OREDIGGER 22-25 C,CHARLIE OREDIGGER 22-25 C 4LS,4LS,Birch,01PDP,LSS,2023-03-01,2023-03-07,H,32.3720703125,-101.65328979492188
42383411660000,DRIVER PROCTOR 33-40D,DRIVER PROCTOR 33-40D 4H,4H,XOM,01PDP,WCA,2023-04-01,2023-04-27,H,31.620105743408203,-101.7752914428711
42317444380000,ACL UNIT A,ACL UNIT A 1WA,1WA,OVV,01PDP,WCA,2023-04-01,2023-04-04,H,32.47509765625,-101.9885482788086
42329457850000,RAB 22X,RAB 22X 4HM,4HM,OVV,01PDP,WCB,2022-10-01,2022-10-09,H,31.692384719848633,-102.0953369140625
42383411570000,DIVIDE BALL D,DIVIDE BALL D 1717UB,1717UB,Discovery,01PDP,WCB,2024-06-01,2024-06-14,H,31.27971839904785,-101.35725402832031
42173388030000,HUTCHISON-TXL 1806G,HUTCHISON-TXL 1806G 7LB,7LB,CIVI,01PDP,WCB,2023-10-01,2023-10-26,H,31.78040885925293,-101.74861907958984
42317444310000,MABEE N 1-2,MABEE N 1-2 2814H,2814H,FANG,01PDP,LSS,2023-02-01,2023-02-03,H,32.18816375732422,-102.11820983886719
42329457780000,LOCKLAR-HOLIMAN 28L,LOCKLAR-HOLIMAN 28L 112H,112H,XOM,01PDP,WCB,2023-03-01,2023-03-06,H,31.916255950927734,-102.07801055908203
42329457640000,MEISSNER-RAGGETT 37K,MEISSNER-RAGGETT 37K 11H,11H,XOM,01PDP,WCB,2024-12-01,2024-12-18,H,32.03133773803711,-101.96520233154297
42383411500000,CIDER A 203-226,CIDER A 203-226 5H,5H,RP Operating,01PDP,WCB,2022-12-01,2022-11-23,H,31.20465660095215,-101.41097259521484
42317444160000,JOHNSON RANCH,JOHNSON RANCH 1496OP,1496OP,OXY,01PDP,BRNT,2022-12-01,2022-12-04,H,32.15491485595703,-102.11871337890625
42227417970000,ORIENT 1-12,ORIENT 1-12 H 3W,H 3W,Bayswater,01PDP,WCA,2023-07-01,2023-07-23,H,32.4173698425293,-101.23006439208984
42227417950000,PARTEE 33-45 A UNIT,PARTEE 33-45 A UNIT D 3H,D 3H,HPK,01PDP,WCD,2023-03-01,2023-03-08,H,32.20375442504883,-101.32185363769531
42329457450100,MITHRIL E,MITHRIL E 16LM,16LM,OXY,01PDP,LSS,2023-06-01,2023-05-25,H,31.87374496459961,-101.81489562988281
42329457470000,MITHRIL,MITHRIL 14LM,14LM,OXY,01PDP,LSS,2023-06-01,2023-05-08,H,31.87378692626953,-101.81471252441406
42461421650000,LILIAN 55,LILIAN 55 110JM,110JM,Summit,01PDP,JM,2023-03-01,2023-03-03,H,31.40308380126953,-101.98650360107422
42079333470000,LAMARR HEDDY UNIT 08-03,LAMARR HEDDY UNIT 08-03 3H,3H,Delray,02PDNP,SAN ANDRES,2017-11-01,2017-10-12,H,33.43460464477539,-103.01471710205078
42033325830000,GRIFFIN 48-37 UNIT B,GRIFFIN 48-37 UNIT B L 6H,L 6H,HPK,01PDP,LSS,2022-10-01,2022-10-13,H,32.55819320678711,-101.3118896484375
42317444560000,GUARDIAN 250 H,GUARDIAN 250 H 4JM,4JM,FANG,01PDP,JM,2023-06-01,2023-06-08,H,32.426570892333984,-102.09796142578125
42329457960000,REBEL 115 MIPA UNIT,REBEL 115 MIPA UNIT H120LS,H120LS,Permian Deep,01PDP,LSS,2024-04-01,2024-04-07,H,31.974971771240234,-102.05572509765625
42227418220000,HULEN JUNE 14,HULEN JUNE 14 2LS,2LS,VTLE,01PDP,LSS,2023-05-01,2023-05-03,H,32.33174133300781,-101.42890930175781
42317444550000,SCHARBAUER RANCH,SCHARBAUER RANCH 1605H,1605H,XOM,01PDP,MSS,2023-08-01,2023-08-12,H,32.26778030395508,-102.14874267578125
42383411590000,RICKER 36-27 B,RICKER 36-27 B 221,221,FANG,01PDP,WCA,2023-11-01,2023-11-06,H,31.543062210083008,-101.49964141845703
42461421710000,JUNIPER WEST,JUNIPER WEST 4H,4H,Driftwood,01PDP,WCB,2023-06-01,2023-06-06,H,31.2369441986084,-101.93695068359375
42317444350000,MABEE L 1-2,MABEE L 1-2 2412H,2412H,FANG,01PDP,MSS,2023-01-01,2023-01-17,H,32.1875,-102.12313079833984
42329457880000,DAVIDSON 27X,DAVIDSON 27X 3HL,3HL,OVV,01PDP,WCB,2022-10-01,2022-10-30,H,31.668699264526367,-102.08785247802734
42173388020000,HUTCHISON-TXL 1806F,HUTCHISON-TXL 1806F 6L,6L,CIVI,01PDP,LSS,2023-10-01,2023-10-27,H,31.780393600463867,-101.7486801147461
42329457870000,DAVIDSON 27G,DAVIDSON 27G 2HM,2HM,OVV,01PDP,WCB,2022-10-01,2022-10-29,H,31.668663024902344,-102.08800506591797
42383411560000,DIVIDE BALL C,DIVIDE BALL C 1715UB,1715UB,Discovery,01PDP,WCB,2024-06-01,2024-06-14,H,31.279720306396484,-101.3572998046875
42317444290000,MABEE P 1-2,MABEE P 1-2 2616H,2616H,FANG,01PDP,JM,2023-03-01,2023-02-03,H,32.18821716308594,-102.11797332763672
42317444150000,JOHNSON RANCH,JOHNSON RANCH 1494OP,1494OP,OXY,01PDP,BRNT,2022-12-01,2022-12-03,H,32.1540412902832,-102.12798309326172
42317444170000,JOHNSON RANCH,JOHNSON RANCH 1498OP,1498OP,OXY,01PDP,BRNT,2022-12-01,2022-12-05,H,32.15497970581055,-102.1184310913086
42317444130000,DAWKINS-SALEH 40F,DAWKINS-SALEH 40F 415H,415H,XOM,01PDP,WCA,2023-10-01,2023-10-13,H,32.30060958862305,-101.8785171508789
42317444110000,DAWKINS-SALEH 40E,DAWKINS-SALEH 40E 413H,413H,XOM,01PDP,WCA,2023-10-01,2023-10-13,H,32.300567626953125,-101.87870025634766
42227417960000,PARTEE 33 - 45 B UNIT,PARTEE 33 - 45 B UNIT D 5H,D 5H,HPK,01PDP,WCD,2023-03-01,2023-03-09,H,32.203773498535156,-101.32177734375
42227418010000,FAR EAST 1-12,FAR EAST 1-12 H 4WX,H 4WX,Bayswater,01PDP,WCA,2023-07-01,2023-07-23,H,32.41743469238281,-101.22968292236328
42227418030000,FAR EAST 1-12,FAR EAST 1-12 H 1W,H 1W,Bayswater,01PDP,WCA,2023-07-01,2023-08-08,H,32.41741180419922,-101.22981262207031
42329457510000,TURNER W41D,TURNER W41D 4H,4H,XOM,01PDP,WCA,2023-04-01,2023-04-09,H,31.932870864868164,-101.895751953125
42329457570000,TURNER W41J,TURNER W41J 10H,10H,XOM,01PDP,WCB,2023-04-01,2023-04-05,H,31.932920455932617,-101.89427947998047
42329457440000,VIBRANIUM E,VIBRANIUM E 15LM,15LM,OXY,01PDP,JM,2023-06-01,2023-06-03,H,31.873767852783203,-101.81480407714844
42329457530000,TURNER W41F,TURNER W41F 6H,6H,XOM,01PDP,WCB,2023-04-01,2023-04-07,H,31.932832717895508,-101.8956298828125
42079334220000,BILLY THE KID,BILLY THE KID 2H,2H,Manzano,01PDP,SAN ANDRES,2021-07-01,2021-07-15,H,33.62106704711914,-102.96469116210938
42079334040000,CHICKEN ON A CHAIN,CHICKEN ON A CHAIN 9H,9H,Steward,01PDP,SAN ANDRES,2019-05-01,2019-04-11,H,33.5779914855957,-102.99264526367188
42079333650000,WALLACE MARSELLUS,WALLACE MARSELLUS 7H,7H,Rmb,01PDP,SAN ANDRES,2017-07-01,2017-12-10,H,33.55181884765625,-102.79751586914062
42227418110000,CHARLIE OREDIGGER 22-25 B,CHARLIE OREDIGGER 22-25 B 3JD,3JD,Birch,01PDP,JM,2023-03-01,2023-03-10,H,32.372039794921875,-101.65341186523438
42227418200000,CHARLIE OREDIGGER 22-25 E,CHARLIE OREDIGGER 22-25 E 7WA,7WA,Birch,01PDP,WCA,2023-02-01,2023-02-24,H,32.372169494628906,-101.6528549194336
42103370640000,WADDELL TRACT A,WADDELL TRACT A 4503H,4503H,Blackbeard,01PDP,TUBB,2022-10-01,2022-10-28,H,31.5098934173584,-102.65802764892578
42317444500000,MOTT 9,MOTT 9 207,207,FANG,01PDP,LSS,2023-06-01,2023-06-13,H,32.11125946044922,-101.80438995361328
42227418180000,CHARLIE OREDIGGER 22-25 D,CHARLIE OREDIGGER 22-25 D 5MS,5MS,Birch,01PDP,MSS,2023-02-01,2023-02-24,H,32.37214279174805,-101.6529769897461
42173387970000,CALVERLEY-LANE 30L,CALVERLEY-LANE 30L 12H,12H,XOM,01PDP,WCB,2023-03-01,2023-03-24,H,31.74772071838379,-101.7387924194336
42329457860000,DAVIDSON 27F,DAVIDSON 27F 1HL,1HL,OVV,01PDP,WCB,2022-10-01,2022-10-29,H,31.668624877929688,-102.0881576538086
42173388040000,HUTCHISON-TXL 1806H,HUTCHISON-TXL 1806H 8A,8A,CIVI,01PDP,WCA,2023-10-01,2023-10-26,H,31.780424118041992,-101.7485580444336
42173388050000,HUTCHISON-TXL 1806I,HUTCHISON-TXL 1806I 9L,9L,CIVI,01PDP,LSS,2023-10-01,2023-10-26,H,31.780439376831055,-101.74849700927734
42329457890000,DAVIDSON 27X,DAVIDSON 27X 4HM,4HM,OVV,01PDP,WCB,2022-10-01,2022-10-30,H,31.66873550415039,-102.08769989013672
42317444230000,ORSON-BILLY 139F,ORSON-BILLY 139F 6H,6H,XOM,01PDP,JM,2023-04-01,2023-04-05,H,32.2880973815918,-102.06478118896484
42173387930000,CALVERLEY-LANE 30I,CALVERLEY-LANE 30I 9H,9H,XOM,01PDP,WCA,2023-03-01,2023-03-22,H,31.747676849365234,-101.73898315429688
42329457600000,MEISSNER-RAGGETT 37G,MEISSNER-RAGGETT 37G 7H,7H,XOM,01PDP,JM,2024-12-01,2024-12-14,H,32.03125762939453,-101.96543884277344
42329457680000,LOCKLAR-HOLIMAN 28B,LOCKLAR-HOLIMAN 28B 102H,102H,XOM,01PDP,WCB,2023-02-01,2023-02-28,H,31.913347244262695,-102.07801818847656
42329457800000,LOCKLAR-HOLIMAN 28N,LOCKLAR-HOLIMAN 28N 114H,114H,XOM,01PDP,JM,2023-03-01,2023-03-03,H,31.914430618286133,-102.07662963867188
42329457490000,TURNER W41B,TURNER W41B 2H,2H,XOM,01PDP,WCB,2023-04-01,2023-04-09,H,31.932907104492188,-101.8958740234375
42329457400000,DRIVER 4C-W 3-46D,DRIVER 4C-W 3-46D 4H,4H,XOM,01PDP,WCB,2023-05-01,2023-05-31,H,31.68035316467285,-101.78156280517578
42329457580000,TURNER W41K,TURNER W41K 11H,11H,XOM,01PDP,WCA,2023-04-01,2023-04-05,H,31.932903289794922,-101.89421844482422
42173387690000,POWELL 1580CP,POWELL 1580CP 1H,1H,OXY,01PDP,WCD,2022-10-01,2022-10-18,H,31.920917510986328,-101.64435577392578
42329457380000,DRIVER 4C-W 3-46B,DRIVER 4C-W 3-46B 2H,2H,XOM,01PDP,WCB,2023-05-01,2023-05-30,H,31.680328369140625,-101.78168487548828
42173387730000,POWELL 1087CP,POWELL 1087CP 5H,5H,OXY,01PDP,WCD,2022-10-01,2022-10-20,H,31.9490966796875,-101.64301300048828
42461421660000,LILIAN 56,LILIAN 56 112MS,112MS,Summit,01PDP,MSS,2023-03-01,2023-03-04,H,31.40306282043457,-101.98657989501953
42079332290000,DEAN C S `A`,DEAN C S `A` 265H,265H,APA,01PDP,,2011-07-01,2011-07-26,H,33.50660705566406,-102.73727416992188
42079334250000,MORGAN,MORGAN 1H,1H,Manzano,01PDP,SAN ANDRES,2022-02-01,2022-02-27,H,33.63008117675781,-102.94579315185547
42383411670000,DRIVER PROCTOR 33-40E,DRIVER PROCTOR 33-40E 5H,5H,XOM,01PDP,WCB,2023-04-01,2023-04-29,H,31.620119094848633,-101.77523040771484
42227418070000,CHARLIE OREDIGGER 22-25 A,CHARLIE OREDIGGER 22-25 A 1WA,1WA,Birch,01PDP,WCA,2023-03-01,2023-03-13,H,32.37198257446289,-101.6536636352539
42461421730000,JUNIPER WEST,JUNIPER WEST 6H,6H,Driftwood,01PDP,WCB,2023-06-01,2023-06-11,H,31.236942291259766,-101.93685150146484
42173387980000,HUTCHISON-TXL 1806B,HUTCHISON-TXL 1806B 2L,2L,CIVI,01PDP,LSS,2023-10-01,2023-10-31,H,31.779293060302734,-101.75341796875
42173387850000,DRIVER-LANE 30A,DRIVER-LANE 30A 1H,1H,XOM,01PDP,WCA,2023-03-01,2023-03-26,H,31.74988555908203,-101.75069427490234
42115338800000,MORGAN,MORGAN 1DH,1DH,Legacy,01PDP,Dean,2022-09-01,2022-09-24,H,32.55437469482422,-101.91236114501953
42329457730000,LOCKLAR-HOLIMAN 28G,LOCKLAR-HOLIMAN 28G 107H,107H,XOM,01PDP,LSS,2023-03-01,2023-03-02,H,31.916183471679688,-102.07832336425781
42329457720000,LOCKLAR-HOLIMAN 28F,LOCKLAR-HOLIMAN 28F 106H,106H,XOM,01PDP,LSS,2023-03-01,2023-03-05,H,31.913190841674805,-102.07783508300781
42329457760000,LOCKLAR-HOLIMAN 28J,LOCKLAR-HOLIMAN 28J 110H,110H,XOM,01PDP,MSS,2023-02-01,2023-02-28,H,31.916227340698242,-102.07814025878906
42501373950000,BANJO BILL 452 C,BANJO BILL 452 C 15H,15H,Steward,01PDP,SAN ANDRES,2022-10-01,2022-10-05,H,33.159828186035156,-102.99186706542969
42317444120000,DAWKINS-SALEH 40F,DAWKINS-SALEH 40F 414H,414H,XOM,01PDP,WCB,2023-10-01,2023-10-12,H,32.30058670043945,-101.87860870361328
42227418020000,FAR EAST 1-12,FAR EAST 1-12 H 1WD,H 1WD,Bayswater,01PDP,WCD,2023-05-01,2023-05-07,H,32.41740417480469,-101.22987365722656
42329457520000,TURNER W41E,TURNER W41E 5H,5H,XOM,01PDP,LSS,2023-04-01,2023-04-08,H,31.932851791381836,-101.89569091796875
42227417940000,READ 33,READ 33 2H,2H,Paladin,01PDP,WCD,2023-04-01,2023-04-18,H,32.31080627441406,-101.2451400756836
42329457560000,TURNER W41I,TURNER W41I 9H,9H,XOM,01PDP,LSS,2023-04-01,2023-04-06,H,31.932937622070312,-101.89434051513672
42173387710000,POWELL 1584CP,POWELL 1584CP 3H,3H,OXY,01PDP,WCD,2022-10-01,2022-10-20,H,31.9218807220459,-101.64007568359375
42079333640000,BELLE STARR,BELLE STARR 2H,2H,Manzano,01PDP,SAN ANDRES,2017-08-01,2017-08-13,H,33.619197845458984,-102.95431518554688
42033325840000,GRIFFIN 48-37 UNIT B,GRIFFIN 48-37 UNIT B L 5H,L 5H,HPK,01PDP,LSS,2022-10-01,2022-10-13,H,32.558197021484375,-101.31197357177734
42461421750000,BROOK D-NW4B,BROOK D-NW4B 2H,2H,XOM,01PDP,WCA,2023-02-01,2023-02-22,H,31.515911102294922,-101.7983627319336
42383411600000,RICKER 36-27 C,RICKER 36-27 C 231,231,FANG,01PDP,WCB,2023-11-01,2023-11-06,H,31.543052673339844,-101.49967193603516
42227418100000,CHARLIE OREDIGGER 22-25 B,CHARLIE OREDIGGER 22-25 B 3WB,3WB,Birch,01PDP,WCB,2023-03-01,2023-03-13,H,32.37202835083008,-101.65347290039062
42317444480000,MOTT 14,MOTT 14 205,205,FANG,01PDP,WCA,2023-05-01,2023-05-30,H,32.111122131347656,-101.80437469482422
42227418090000,CHARLIE OREDIGGER 22-25 A,CHARLIE OREDIGGER 22-25 A 2MS,2MS,Birch,01PDP,MSS,2023-03-01,2023-03-13,H,32.372013092041016,-101.6535415649414
