well_i,avg_hz_spacing_ft,avg_vt_spacing_ft,neighbors_considered,adjacency_coverage_i_pct
42501373260000,794.4138168262059,21.458764860336156,3,1.0
42501373390000,915.4680158751223,16.797279576276555,2,1.0
42501373400000,869.1964101045395,0.8709999999991852,1,0.9983940634006632
42501373410000,852.1643469352673,52.06497393205316,2,1.0
42501373420000,740.734657622475,26.422200087692474,2,1.0
42501373430000,886.2490449019622,23.14392997351253,3,1.0
42501373440000,1056.536175385199,41.68744770894908,2,1.0
42501373460000,843.5566050567037,50.336213558469524,2,1.0
42501373470000,913.4413610055399,42.66073105181503,2,1.0
42501373510000,950.7448818717164,1.3192106067679803,2,1.0
42501373520000,944.3833918434707,27.440025318635982,2,1.0
42501373530000,815.7892409331507,38.23352894680337,2,1.0
42501373540000,,,0,
42501373550000,903.1227757857846,12.135575567159526,3,1.0
42501373560000,813.6412499103085,8.391265548955563,3,1.0
42501373570000,,,0,
42501373580000,906.1559695279483,11.738560893201985,4,1.0
42501373600000,995.1555771520696,12.159819521138038,3,1.0
42501373610000,853.3370633316988,6.664422924390829,3,1.0
42501373620000,934.7872960573636,5.287656566917702,4,1.0
42501373630000,906.3104405269511,3.0904594689485494,4,1.0
42501373640000,928.9558172256862,21.4031434192075,2,1.0
42501373650000,856.5465692171199,11.958239377907516,3,1.0
42501373660000,1003.837672014421,21.190358979505387,4,1.0
42501373680100,813.8038330590438,10.634775477370745,2,1.0
42501373690000,1004.1502869195667,4.993000000000393,1,0.9947888147315331
42501373700000,936.5397436835734,7.9896071681346,2,1.0
42501373710000,823.7530566793279,26.330959124822108,3,1.0
42501373720000,1267.3428903951724,27.32000000000062,1,0.9865644243647451
42501373740000,,,0,
42501373750000,857.0909480854758,13.728098028722298,3,1.0
42501373760000,1077.2221762664499,4.2905000000000655,1,0.9783792267586333
42501373780000,785.8654880607777,121.7363645961359,2,1.0
42501373790000,811.9587552661333,106.81881572605144,2,1.0
42501373800000,,,0,
42501373810000,1112.4761249578635,53.44605044610457,2,1.0
42501373820000,689.8393195737376,57.839729001835316,2,1.0
42501373860000,1013.5836165320906,13.836209198221821,3,1.0
42501373870000,927.8554181747712,9.241000000000895,1,0.9594558461333972
42501373880000,800.5937239425534,88.9942375505069,2,1.0
42501373890000,718.8563388129296,90.35753363121144,2,1.0
42501373900000,873.0451568016266,38.92290713202905,2,1.0
42501373910000,1290.7736567217623,11.798499999999876,1,0.9554103255652927
42501373920000,815.8593995794272,21.24033524400429,3,1.0
42501373930000,866.1139602036411,30.538243210053427,3,1.0
42501373940000,656.5480261874153,14.5600000000004,1,0.9956568452991313
42501373950000,929.1812535897456,77.33052987535713,2,1.0
42501373960000,325.6210358175367,99.06851099486266,2,1.0
42501373970000,876.0565553002967,72.8812849991479,3,1.0
42501373980000,1004.8493470180628,62.84944307313875,2,1.0
42501374010000,884.6383164749187,9.223292130932197,2,1.0
42501374020000,916.9432375378939,70.26615200507243,2,1.0
42501374030000,772.8413970774657,6.9261035125051205,2,1.0
42501374040000,883.243944937878,76.98341445426851,3,1.0
42501374050000,,,0,
42501374060000,867.285809666176,20.209689058631692,3,1.0
42501374070000,859.9635672183742,15.123406420450234,3,1.0
42501374080000,,,0,
42501374090000,983.139233696439,11.661211730895314,4,1.0
42501374100000,811.9155794986159,10.811068331984172,2,1.0
42501374110000,1005.9772498284478,21.12730159405127,2,1.0
42501374120000,419.3580888297557,11.611000000000786,1,0.9999999999999998
42501374130000,977.5724875126353,18.063727763800717,2,1.0
42501374140000,854.4528558046312,8.5877071097353,2,1.0
42501374150000,873.9217184881269,18.975446848629684,2,0.919131647657634
42501374160000,1301.3299724097974,38.58849999999984,1,0.9928615868097791
42501374180000,776.6425620491253,25.787647568190803,2,1.0
42501374190000,727.3199090554889,8.443550942270653,2,1.0
42501374200000,1080.37196481799,62.605236350112214,2,0.6659710516152363
42501374210000,741.6657491333372,58.84798768321755,2,1.0
42501374220000,781.1469289512713,71.47239823793242,2,1.0
42501374230000,817.2355261014683,48.24740372942756,2,1.0
42501374240000,978.1277423632354,10.235999999999876,1,0.9971730107313591
42501374250000,878.2687690315462,34.18226433056254,2,1.0
42501374260000,740.9809520449325,15.881774750232584,2,1.0
42501374270000,801.4482432708434,107.73475385575024,2,1.0
42501374280000,741.007339961033,23.478152367690015,3,1.0
42501374290000,745.454049580267,23.43441178623132,2,1.0
42501374300000,1293.3564181077904,6.397088440471311,2,1.0
42501374310000,1295.7585504660108,1.0474999999996726,1,0.9917568826941856
42501374320000,769.855682471121,17.238268252271144,2,1.0
42501374360000,914.4600248264074,26.814135400069436,3,1.0
42501374370000,,,0,
42501374370100,607.4070085475382,29.564708629056767,4,1.0
42501374430000,816.7292994956005,133.92327838033697,3,1.0
42501374440000,788.1317052628011,8.86331418315234,2,1.0
42501374450000,659.2626713861172,70.25762848222065,2,1.0
42501374460000,890.628320784867,17.37506513663843,2,1.0
42501374470100,836.8656832268731,73.44847614004314,2,1.0
42501374620000,791.3225780400645,9.246613333537702,3,1.0
42501374650000,896.4252367526375,84.27250385132655,3,1.0
42501374660000,891.4742777699526,84.3216409793108,3,1.0
42501374670000,959.391929872946,71.059159276188,2,1.0
42501374680000,998.8058469602615,5.405000000000655,1,1.0
42501374690000,960.3709679347052,56.20782887928067,3,1.0
42501374700000,307.7050165800389,40.10599999999977,1,0.6439845683612292
42501374710000,747.124773820747,5.653000000000247,1,0.924212519264841
42501374730000,833.8664081821074,3.031076430861125,2,1.0
42501374750000,966.9783905548627,10.158536740047584,4,1.0
42501374760000,759.7169509214119,88.96134633459936,2,1.0
42501374770000,823.3576570465041,78.11430026719252,2,1.0
42501374780000,919.7415289772302,0.4084999999995489,1,0.9754403352392533
42501374790000,653.8770754870935,7.338636864241905,2,1.0
42501374880000,797.7997100933235,53.655458858578186,2,1.0
42501374900000,779.0811974761724,35.113595791378856,2,1.0
42501374940000,795.6530081234597,12.3799999999992,1,0.304654948770238
42501374970000,775.5259247676574,30.665829801290254,2,1.0
42501374980000,679.1895179539887,6.980000000000473,1,0.9921445201186352
42501374990000,679.1921461089488,6.980000000000473,1,0.9998638499717123
42501375020000,,,0,
42501375040000,,,0,
42501375060000,687.7874069206159,46.697553107434246,2,1.0
42501375070000,750.9026169362934,0.8800000000001091,1,0.9942085277563617
42501375130000,869.7593840743733,7.5237877961023125,3,1.0
42501375140000,877.395496596227,7.556562376726794,3,1.0
42501375150000,877.8597865116734,24.867338273888258,3,1.0
42501375160000,535.0620332074243,15.156296243480321,2,1.0
42501375170000,884.0294200562645,78.12874162173362,2,1.0
42501375180000,1094.3051844214342,23.789999999999054,1,0.9717813526687235
42501375190000,780.3349077031891,34.2322294018833,2,1.0
42501375200000,663.6444199252053,1.235000000000582,1,0.9936686529670195
42501375210000,547.4192145234958,100.10999999999967,1,0.8799105127589202
42501375250000,809.4532033457485,5.458915958980334,3,1.0
42501375260000,931.4487218152166,9.779790183974404,4,1.0
42501375270000,987.1835666342303,3.3556301972060445,2,1.0
42501375310000,955.6538246073538,20.40558031700053,2,1.0
42501375320000,816.7990409315066,18.472390805897433,2,1.0
42501375330000,,,0,
42501375350000,976.9847644974519,17.007878584687756,4,1.0
42501375360000,572.6421993893451,24.000079660861257,2,1.0
42501375540000,704.9003694805098,38.20229879044212,4,1.0
42501375570000,653.745824573127,6.974999999999454,1,0.994146897482416
42501375580000,653.7512667932501,6.974999999999454,1,1.0
42501375700000,,,0,
42501375730000,869.7216433496495,47.81217890306809,2,1.0
42501375740000,547.6305357115322,46.597602970861416,2,1.0
42501375840000,,,0,
42501375920000,734.2445699851993,13.86006896248715,3,1.0
42501375980000,913.5648990071303,1.556686312059881,4,1.0
42501375990000,829.4287236942414,2.659722081929977,3,1.0
42501376000000,955.2081601575782,4.309812084669452,4,1.0
42501376010000,,,0,
42501376030000,804.2997044789756,5.973931894944898,3,1.0
42501376040000,792.2862261138398,9.237293301255269,3,1.0
42501376070000,840.3559422013363,26.424376668989755,3,1.0
42501376080000,753.1576277701488,19.09237891530404,3,1.0
42501376090000,906.5870865946865,68.69499999999971,1,0.9471864013330935
42501376100000,766.0165778420032,23.22529753974264,2,1.0
42501376110000,919.9854156022278,36.81996433526328,3,1.0
