well_i,wps_cardinal,wps_iframe,wps_corridor,anisotropy_ratio,anisotropy_delta,azimuth_deg,mid_x,mid_y
42501365790000,5,5,5,1.0,0.0,181.1432467643009,2263279.5576766524,12048788.775436644
42501365800000,9,9,9,1.0,0.0,1.3341049402183756,2254591.577060621,12039941.432168808
42501365810000,7,7,7,1.0,0.0,2.4148206079705026,2251989.6965821977,12039647.69183508
42501365820000,8,8,8,1.0,0.0,358.51281975987854,2250473.706910518,12039784.059089966
42501365830000,8,7,7,0.875,-1.0,182.3299338122039,2255348.188500735,12001197.05591061
42501365940000,3,3,3,1.0,0.0,1.4348394933197337,2294557.821328789,12087018.263259687
42501365970000,6,6,6,1.0,0.0,1.5642497054951492,2261017.726899064,12033463.760454986
42501365980000,6,6,6,1.0,0.0,182.22019988221098,2260819.6701916917,12027919.34778025
42501365990000,5,5,5,1.0,0.0,182.18009106502015,2260876.181007552,12022337.97877684
42501366000000,4,5,4,1.25,1.0,178.2320617576126,2254102.034522405,12027528.435608275
42501366020100,6,6,6,1.0,0.0,359.9651560198887,2266263.3708826667,12046911.061829416
42501366030000,7,7,7,1.0,0.0,181.18174775291547,2249524.285042436,12026042.515433282
42501366040000,2,2,2,1.0,0.0,1.1674401823965967,2277553.7108110986,12054557.440207217
42501366060000,6,6,6,1.0,0.0,182.087688219675,2250748.5331653003,12001493.067991657
42501366070000,7,7,7,1.0,0.0,182.57993327473815,2269454.064584173,12021227.340041794
42501366090000,8,8,8,1.0,0.0,182.0659389362788,2244327.1139200293,12020698.133550532
42501366100000,6,6,6,1.0,0.0,182.04240879749642,2239738.566268081,12020599.397048652
42501366130000,3,3,2,1.0,0.0,91.79966895327128,2294460.3080554204,12052999.634614056
42501366200000,4,3,3,0.75,-1.0,182.4124277697029,2243611.586169201,12048418.330482656
42501366210000,6,5,5,0.8333333333333334,-1.0,181.52186753322175,2240939.6629244173,12048370.005716648
42501366270000,5,5,5,1.0,0.0,358.94038265727914,2278526.9517569263,12023420.196817476
42501366360100,1,1,1,1.0,0.0,181.6423146301222,2264594.2478550733,12116883.383436007
42501366370000,7,7,7,1.0,0.0,0.25361369045882093,2253357.644403777,12032598.66776305
42501366370100,7,7,7,1.0,0.0,358.9222920175655,2253304.587359722,12033145.201787163
42501366420000,10,9,9,0.9,-1.0,181.67603286746194,2266170.8635626165,12021086.671041366
42501366430100,1,1,1,1.0,0.0,1.9075087744697115,2258542.9005603357,12109381.985733775
42501366470000,6,6,6,1.0,0.0,181.09844984738297,2250110.9916344816,12027360.780532453
42501366480000,6,6,6,1.0,0.0,181.10775650281676,2259710.210729502,12021165.448390676
42501366510000,9,9,9,1.0,0.0,2.1908824692248143,2259365.861517477,12012092.343662411
42501366520000,13,13,13,1.0,0.0,181.79578724447975,2255936.031970815,12005030.807810714
42501366530000,6,5,5,0.8333333333333334,-1.0,182.83525450835717,2258705.492805115,12021201.272067169
42501366540100,8,8,8,1.0,0.0,1.9459852851857753,2257740.204883442,12012091.574130729
42501366580000,11,11,11,1.0,0.0,2.0193016465669666,2281635.685913808,12024586.154105034
42501366670100,1,1,1,1.0,0.0,0.8111671962121979,2325895.952476115,12040141.35251056
42501366680100,1,1,1,1.0,0.0,0.8470124726213215,2328047.910035294,12061331.644132432
42501366700100,2,2,2,1.0,0.0,1.5642231608417454,2285913.9766765865,12124644.893621411
42501366710100,1,1,1,1.0,0.0,1.7076714473957875,2305803.73524097,12123283.317973405
42501366750000,1,1,1,1.0,0.0,1.7043157947725327,2313991.9572331375,12024076.532179771
42501366760000,2,2,2,1.0,0.0,182.00609709255826,2267107.3429433946,12053976.448599271
42501366770000,1,1,1,1.0,0.0,1.9887536974203364,2310938.3583101686,12066276.737593824
42501366800000,2,2,2,1.0,0.0,268.2779777291146,2330772.7393221967,12015794.7049344
42501366810000,6,5,5,0.8333333333333334,-1.0,183.95406637766493,2242881.4748595865,12020807.291141901
42501366820000,5,5,5,1.0,0.0,184.09063217371101,2241394.5239778776,12020692.166082697
42501366830000,4,3,1,0.75,-1.0,1.759413935608347,2255226.4700498655,12022438.68404386
42501366840000,4,4,4,1.0,0.0,0.6107889795544927,2250668.0891246027,12022463.996530462
42501366930000,6,6,6,1.0,0.0,181.12919644515725,2260073.123617121,12027419.743951727
42501366970000,5,5,6,1.0,0.0,182.2624812496472,2281323.757593005,12016250.399457447
42501366990000,9,9,9,1.0,0.0,0.42088041959541805,2256157.3049032493,12011828.22194494
42501367000100,5,6,6,1.2,1.0,358.1536270561287,2243878.381121326,12054256.724664649
42501367020000,4,3,4,0.75,-1.0,359.54310480019774,2237821.5746340193,12026132.783825554
42501367040000,11,11,11,1.0,0.0,1.9880559295560543,2263235.7787547763,12017637.387420135
42501367100000,7,6,6,0.8571428571428571,-1.0,1.1449279295264785,2260007.662466339,12043722.034729518
42501367110000,6,6,6,1.0,0.0,182.15143986889115,2264959.170969447,12043850.58499749
42501367120000,7,7,7,1.0,0.0,181.87707717174155,2260702.708747685,12038505.86084666
42501367130000,7,7,7,1.0,0.0,178.06711484839167,2254868.1791233597,12016932.685810793
42501367160100,1,1,1,1.0,0.0,1.9717255086406518,2298448.0610093297,12023590.886405956
42501367170000,2,2,1,1.0,0.0,270.4346640225026,2343358.1563103916,12050607.418973971
42501367180000,1,1,1,1.0,0.0,2.9764871617611033,2291104.894224637,12076077.93929667
42501367190000,1,1,1,1.0,0.0,1.3432059314983236,2295450.0936196176,12124502.129113562
42501367230000,1,1,1,1.0,0.0,180.58721029075062,2304342.7746375147,12039004.246107657
42501367260100,1,1,1,1.0,0.0,1.7488877821632396,2249164.59827834,12114289.715989979
42501367460000,5,5,5,1.0,0.0,3.0544515166716804,2294355.922119573,12018177.037227679
42501367490000,2,2,2,1.0,0.0,1.434071311039758,2252162.4214921575,12022479.857924065
42501367500000,6,6,6,1.0,0.0,0.8959828983109364,2249358.9894689084,12048757.229235519
42501367510000,1,1,1,1.0,0.0,1.827452242597785,2301364.779891107,12100311.764699984
42501367520000,7,7,7,1.0,0.0,3.4808990430455644,2254821.422452398,12032876.274211917
42501367530000,1,1,1,1.0,0.0,181.68450290206857,2322196.531577605,12018090.77757309
42501367540000,1,1,1,1.0,0.0,2.5915520417766555,2267270.7328928905,12059837.85501902
42501367550000,5,5,5,1.0,0.0,1.3103123568251926,2242517.84786471,12048629.70604252
42501367570000,1,1,1,1.0,0.0,181.84874341205176,2270113.0075537986,12054042.863382628
42501367580000,2,2,2,1.0,0.0,1.8826485720113355,2270322.2050751983,12060077.83151054
42501367590000,7,6,6,0.8571428571428571,-1.0,1.397482688023443,2251476.3545197425,12032891.024909463
42501367600000,6,6,6,1.0,0.0,1.3062087235598272,2250454.1185524953,12033107.349288676
42501367610000,6,6,6,1.0,0.0,1.166727484054742,2239590.5147805717,12048603.368158631
42501367620000,6,6,6,1.0,0.0,2.0119130827678533,2247729.9641303113,12048772.33261437
42501367630000,4,4,4,1.0,0.0,182.19632167232763,2263500.7217404707,12022152.818823915
42501367640100,1,1,1,1.0,0.0,182.4438111303099,2334908.1721920967,12055364.94406703
42501367650000,9,7,7,0.7777777777777778,-2.0,1.907100355375566,2239065.8831698275,12038108.84915828
42501367660000,6,6,6,1.0,0.0,1.6925324080701134,2260310.173203126,12033460.278461814
42501367670000,7,7,7,1.0,0.0,1.1526322801572992,2255880.5816267123,12033385.669259699
42501367680000,5,5,5,1.0,0.0,181.84764354005878,2255482.103477435,12026936.528863825
42501367690000,6,6,6,1.0,0.0,181.63674369100178,2278450.598501212,12028262.082648614
42501367710000,6,6,6,1.0,0.0,182.26908977468847,2262417.4828367927,12038537.238915866
42501367730000,7,7,7,1.0,0.0,2.054718604003116,2258250.755172736,12043754.243427312
42501367760000,2,2,2,1.0,0.0,1.711893098675504,2290907.482797037,12081506.837496612
42501367770000,6,6,6,1.0,0.0,181.9244007037897,2271393.8198741474,12024139.178232275
42501367780000,6,6,6,1.0,0.0,1.7175777936134176,2252855.6483892724,12047723.667775258
42501367790000,4,3,3,0.75,-1.0,1.9564950057770032,2282082.9008329785,12034012.42625732
42501367810000,10,9,9,0.9,-1.0,1.664928151363997,2261251.6744826753,12017574.669607203
42501367850000,9,8,8,0.8888888888888888,-1.0,2.3930271052263397,2248688.6875184085,12011840.09244546
42501367880000,5,5,5,1.0,0.0,0.7635895190844919,2245086.8242233116,12048729.732176596
42501367890000,5,5,5,1.0,0.0,2.9436541168472354,2256939.802106829,12048824.12963189
42501367920000,7,7,7,1.0,0.0,181.55035470368722,2281891.247158701,12028039.472413749
42501367940000,7,7,7,1.0,0.0,181.82112817700633,2283428.757575876,12028418.884833928
42501367950000,6,6,6,1.0,0.0,2.0330813356938036,2237516.2337635625,12038376.394768968
42501367990000,8,9,9,1.125,1.0,181.57617854574275,2259156.121439318,12004979.692807171
42501368000000,7,7,7,1.0,0.0,181.8794611667953,2271022.509697072,12005225.616817975
42501368010000,4,4,5,1.0,0.0,179.20249950900214,2278570.122406465,12016219.469295375
42501368020000,5,5,5,1.0,0.0,179.1545001278295,2252993.2313040816,12027588.476078378
42501368030000,6,5,7,0.8333333333333334,-1.0,181.09741327913002,2244981.8615656774,12026183.463335272
42501368050000,4,4,4,1.0,0.0,1.0204781746325489,2238780.7483182056,12032840.116621494
42501368060000,4,4,4,1.0,0.0,1.7446599890058156,2239943.3638859065,12027762.139058918
42501368070000,2,2,2,1.0,0.0,2.000421988961492,2318586.0913397586,12024158.30883238
42501368090000,1,1,1,1.0,0.0,1.787989026705383,2304559.990106344,12044637.564898768
42501368110000,2,1,2,0.5,-1.0,2.0169972710712574,2272562.024502457,12064297.76269826
42501368120000,6,6,6,1.0,0.0,2.718819654477096,2239516.009608795,12011856.299801461
42501368140000,5,4,4,0.8,-1.0,358.8233723089857,2251598.6458939547,12065029.673928782
42501368170000,10,10,10,1.0,0.0,1.992607361648615,2265825.715675194,12017693.646612162
42501368180000,4,4,4,1.0,0.0,1.570622556034752,2241879.6025754465,12027877.799299736
42501368190000,5,5,5,1.0,0.0,1.825797542660598,2244504.8957896614,12027885.5561998
42501368210000,1,1,1,1.0,0.0,1.6304282684444937,2334156.165833792,12077224.108683255
42501368230000,8,8,8,1.0,0.0,4.165285619106193,2260609.8824239653,12012080.3121393
42501368250000,7,7,9,1.0,0.0,1.4667146405751952,2250336.5491774837,12047756.394821428
42501368260000,9,9,9,1.0,0.0,1.8482505356869494,2255543.1920903274,12006609.325482247
42501368270000,6,6,6,1.0,0.0,1.799204713903514,2251893.939640794,12047781.280045088
42501368280000,9,8,8,0.8888888888888888,-1.0,1.3949127767062337,2254750.441234176,12047803.654731896
42501368300000,4,4,4,1.0,0.0,1.4125243951452686,2237216.299652197,12032740.25354321
42501368310000,4,4,4,1.0,0.0,182.998053195632,2256850.887153764,12027145.84873708
42501368320000,1,1,1,1.0,0.0,1.1164793877456556,2264070.397464229,12107978.557968967
42501368330000,10,10,10,1.0,0.0,3.7615214735206655,2263088.570558304,12016921.0247025
42501368330100,10,11,10,1.1,1.0,3.0280307221420113,2263063.653552247,12016839.858519733
42501368330200,12,13,10,1.0833333333333333,1.0,2.630560205916098,2263048.1662526494,12016733.463886216
42501368340000,5,5,5,1.0,0.0,2.6588686631559284,2257185.2772212382,12033129.322370175
42501368370000,10,9,9,0.9,-1.0,178.9526200203867,2258034.6791608334,12005021.713257186
42501368380200,1,1,1,1.0,0.0,1.0439309499075857,2339457.5328286137,12077286.482855648
42501368410000,5,5,5,1.0,0.0,1.2658101375964004,2259966.423640999,12049214.618448235
42501368450000,6,6,6,1.0,0.0,181.84463415930577,2250058.657244779,12000958.582201276
42501368480000,9,9,9,1.0,0.0,2.2157141069216792,2250008.1636931524,12017271.024041109
42501368500100,7,7,7,1.0,0.0,181.7225406023068,2238748.144789607,12017922.998363756
42501368510000,6,6,6,1.0,0.0,181.82762963956054,2263523.149385047,12043839.538491819
42501368520000,1,1,1,1.0,0.0,181.63340823070482,2284674.722857116,12118951.09848646
42501368530000,1,1,1,1.0,0.0,1.3436682098425516,2244344.4325828515,12075344.642842682
42501368540000,4,4,4,1.0,0.0,181.78411648733388,2272885.3399161384,12024265.371993702
42501368550000,10,10,10,1.0,0.0,181.75784753901078,2251708.3656472806,12017202.837162394
42501368560000,8,8,8,1.0,0.0,182.17301304788424,2252025.9317212217,12001373.148246096
42501368570100,5,5,5,1.0,0.0,353.5422650557123,2242747.4677052023,12054235.038902331
42501368730000,6,6,6,1.0,0.0,181.96498311853009,2256004.6677524424,12017091.257773232
42501368750000,2,2,2,1.0,0.0,1.7174074317725663,2289204.3429664457,12081482.251722641
42501369040000,9,9,9,1.0,0.0,1.7566841789941747,2257651.894657464,12011861.854285868
42501369050000,6,6,6,1.0,0.0,1.8280425776572236,2254554.5704010073,12061133.65298038
42501369070100,1,1,1,1.0,0.0,2.695822775662994,2354426.083033135,12077677.499563608
42501369080000,4,4,4,1.0,0.0,183.63452328933334,2258183.276162069,12053916.173272409
42501369090000,7,6,6,0.8571428571428571,-1.0,1.7595555571100043,2241594.5069902167,12034134.23516393
42501369100000,7,6,6,0.8571428571428571,-1.0,1.4468552934286045,2242536.421604538,12034086.997203074
42501369170000,9,9,9,1.0,0.0,1.7449503279753746,2253019.093510631,12006626.368914183
42501369180000,3,3,3,1.0,0.0,182.6177829402776,2247437.239505568,12000911.591402225
42501369220000,2,2,2,1.0,0.0,1.867240398831877,2276425.9660636606,12018055.502468001
42501369230000,3,3,3,1.0,0.0,1.6740018977115185,2234822.195727693,12024813.523516458
42501369320000,10,10,10,1.0,0.0,181.7357903703204,2260465.1893531093,12005071.292160254
42501369370000,6,5,5,0.8333333333333334,-1.0,1.5621579642110104,2257329.9894491415,12043682.106468875
42501369400000,8,8,8,1.0,0.0,1.8991373670201765,2248277.851833797,12006549.907725397
42501369410000,1,1,1,1.0,0.0,1.365749246786928,2271710.281051811,12122553.118069377
42501369420000,9,9,9,1.0,0.0,1.9351190264832268,2245425.0727764266,12017215.982145332
42501369430000,13,13,13,1.0,0.0,2.02251120907216,2264511.144725089,12017666.461293414
42501369440000,2,1,1,0.5,-1.0,1.8826327752928231,2284740.765713793,12033699.936966704
42501369460000,2,2,2,1.0,0.0,181.21686398375937,2341465.6326632425,12055457.655676637
42501369470000,2,2,2,1.0,0.0,1.864724938160708,2283309.0764695853,12124203.05708145
42501369480000,1,1,1,1.0,0.0,181.73249386351773,2256670.2814390743,12069948.976524847
42501369490000,2,2,2,1.0,0.0,1.8515198770221786,2235828.48125491,12013107.57894342
42501369500000,4,4,4,1.0,0.0,1.8025663263642038,2235380.5121000176,12038160.5630029
42501369510000,8,8,8,1.0,0.0,0.6800894089874684,2253829.2116726786,12039982.895047285
42501369520000,4,4,3,1.0,0.0,271.68468898924226,2331455.844699356,11999761.309491456
42501369520100,5,5,5,1.0,0.0,271.04929689041444,2329461.015749716,11999859.937652256
42501369570000,8,8,11,1.0,0.0,182.124626552954,2244471.8073098334,12012762.161668472
42501369580000,3,3,3,1.0,0.0,89.16971959854381,2330215.3904910446,12013425.737856496
42501369590000,2,2,2,1.0,0.0,89.63979514847885,2330625.2426133566,12011521.592391912
42501369610000,6,6,6,1.0,0.0,1.4419757322632687,2259243.791122121,12033193.485957328
42501369620000,5,5,5,1.0,0.0,1.6225265450996231,2258239.98724177,12033359.2573089
42501369630000,5,5,5,1.0,0.0,181.4128595469316,2258929.660416198,12027809.15112853
42501369640100,1,1,1,1.0,0.0,180.49805333758687,2325981.756478425,12071314.655673489
42501369650000,5,5,5,1.0,0.0,181.94850523844326,2257763.7657069094,12027439.819064949
42501369670000,2,2,2,1.0,0.0,182.22652106785992,2319953.2734620934,12071218.34222133
42501369690000,6,6,6,1.0,0.0,181.91629840385536,2249596.615185879,12059211.425922405
42501369700000,8,8,8,1.0,0.0,181.96646991893428,2262091.946317048,12043554.486395342
42501369710000,7,7,7,1.0,0.0,181.54049480646566,2260639.090260879,12043538.963372812
42501369750000,3,3,2,1.0,0.0,182.01814412734348,2234803.862064164,12019215.929024907
42501369770000,6,6,6,1.0,0.0,181.85862837846554,2284976.8451995435,12028381.563854214
42501369790000,3,3,3,1.0,0.0,181.99779583576694,2274379.501126405,12024451.00992174
42501369810100,5,5,5,1.0,0.0,181.72830101374726,2286779.7801620513,12008364.411403477
42501369820000,9,9,9,1.0,0.0,1.935222788235395,2248057.433832038,12017276.436899954
42501369830000,9,9,9,1.0,0.0,178.87664570536387,2261328.9924675133,12005110.410224766
42501369840000,10,10,10,1.0,0.0,1.8016197512715215,2276805.119206386,12003062.091952384
42501369850000,9,9,9,1.0,0.0,181.89072886678005,2253039.2860211865,12017177.689753678
42501369870000,1,1,1,1.0,0.0,180.90924469052695,2247913.647917458,12105917.66589741
42501369880100,1,1,1,1.0,0.0,0.8992623224463618,2331055.813256548,12059723.067958888
42501369890000,1,1,1,1.0,0.0,183.6769736184042,2327917.637681653,12034477.71017414
42501369900000,5,6,6,1.2,1.0,1.4146715232523803,2246586.0675591053,12054072.076364033
42501369910000,5,5,5,1.0,0.0,10.39895103021331,2240736.912842439,12054150.586401897
42501369920000,5,5,5,1.0,0.0,1.7320462305305706,2239765.434702352,12054197.693766784
42501369930000,10,10,10,1.0,0.0,181.87694223681876,2256925.095779813,12004873.384806685
42501369940000,6,6,8,1.0,0.0,1.3198509525652589,2249713.1771419263,12034393.975006491
42501369950000,2,2,2,1.0,0.0,1.8122872109801746,2317069.469695073,12024002.227824286
42501369960000,5,5,5,1.0,0.0,181.3255351736476,2256579.1141780494,12053735.927743997
42501370020000,5,6,6,1.2,1.0,357.81385760352674,2246479.3725394337,12059253.144790605
42501370030000,10,10,7,1.0,0.0,0.04891128291828839,2250957.829193636,12005943.696886418
42501370040000,4,4,4,1.0,0.0,91.64221008362588,2323139.430523794,11990708.098268623
42501370050000,1,1,1,1.0,0.0,181.67106528608517,2259511.2057782253,12059343.184437385
42501370060000,5,4,4,0.8,-1.0,181.22985690922488,2255065.79829505,12053822.726592917
42501370080000,7,7,7,1.0,0.0,181.95387114741249,2245220.990610282,12011632.908824142
42501370090000,8,9,8,1.125,1.0,4.161243848966264,2253765.0230997475,12006676.537491407
42501370100000,1,1,1,1.0,0.0,1.6234349601276166,2235245.3543348582,11995993.615413345
42501370110000,5,5,5,1.0,0.0,181.6733983223778,2257062.074605375,12017215.312744014
42501370120000,4,4,4,1.0,0.0,182.00470859503548,2250128.505423674,11995848.108487647
42501370130000,1,1,1,1.0,0.0,2.0487128460308113,2295242.4016549117,12040704.275936078
42501370140000,6,6,6,1.0,0.0,178.10466288481405,2246535.69826095,12026241.419827864
42501370150000,4,4,4,1.0,0.0,181.86423953629904,2262614.075705029,12022449.597112395
42501370160000,2,2,2,1.0,0.0,183.322510171302,2343291.9617102984,12055881.27127018
42501370170000,8,8,8,1.0,0.0,181.96364695038739,2242497.312813103,12012644.6487192
42501370180000,1,1,1,1.0,0.0,181.1365057644374,2337888.9175050436,12054418.402712757
42501370190000,10,10,10,1.0,0.0,183.19104093646027,2250465.2932192637,12017116.351721942
42501370200000,5,5,5,1.0,0.0,181.90433906744315,2254905.4813311575,12059220.012545101
42501370210000,6,6,6,1.0,0.0,358.5973770646937,2245435.6562148845,12006549.310251283
42501370220000,7,7,7,1.0,0.0,356.99555017411274,2261250.352397996,12012221.24001828
42501370240000,6,6,6,1.0,0.0,181.94609051382798,2270720.347399478,12021070.302631328
42501370250000,7,7,7,1.0,0.0,0.4151878874935776,2252402.421613783,12033018.252734065
42501370270000,5,5,5,1.0,0.0,359.00015215899344,2238644.5363772307,12011791.677299254
42501370280000,3,3,3,1.0,0.0,181.3990304072076,2265621.9698000792,12054037.319471749
42501370290000,2,2,2,1.0,0.0,181.5733699138264,2263351.56004271,12054001.838589575
42501370300000,5,5,5,1.0,0.0,181.59813564815477,2235846.7431372534,12044558.680266062
42501370310000,7,7,7,1.0,0.0,181.7321532817344,2268330.3124169568,12021007.96516877
42501370320000,8,8,8,1.0,0.0,179.18670996504505,2247021.5956015447,12011472.238976713
42501370350000,2,2,2,1.0,0.0,182.10254267579327,2266134.6374803553,12033365.38991657
42501370360000,7,8,7,1.1428571428571428,1.0,358.0048765873561,2247238.1818957017,12017482.314601071
42501370370000,7,7,7,1.0,0.0,0.3263301502611535,2240755.582362228,12042245.990663534
42501370380000,9,9,9,1.0,0.0,181.78724539529782,2263821.077151044,12002546.481075548
42501370390000,3,3,3,1.0,0.0,2.032686511589367,2279441.612478551,12033474.119456686
42501370400000,2,2,2,1.0,0.0,181.41661008677568,2318100.0093897916,12071111.91009751
42501370410100,1,1,1,1.0,0.0,181.59164488873023,2330481.019018622,12071251.618755896
42501370430100,1,1,1,1.0,0.0,181.62646820186538,2323519.2088549524,12065817.773252022
42501370440000,6,6,6,1.0,0.0,181.86803896360442,2286469.3388319816,12028445.950477518
42501370460000,8,8,8,1.0,0.0,182.00523003145025,2241728.1270923642,12012804.263813764
42501370480000,9,8,8,0.8888888888888888,-1.0,181.7754430523423,2239882.969165531,12012791.192817414
42501370590000,6,6,6,1.0,0.0,181.82977586509114,2269839.131380661,12005207.66627842
42501370600000,3,3,3,1.0,0.0,181.34850334595043,2259592.9244392067,12053916.947748937
42501370610000,4,4,4,1.0,0.0,180.15813354192488,2258878.9662828594,12053904.310772065
42501370920000,7,6,6,0.8571428571428571,-1.0,181.04405187197867,2252411.923591308,12053762.210375797
42501370930000,2,2,2,1.0,0.0,0.8803240212791207,2311032.2092099413,12071571.36789462
42501370940000,5,5,5,1.0,0.0,4.134393514213713,2293397.6212823144,12018305.539387725
42501370960000,6,6,6,1.0,0.0,0.872980303291585,2245192.6908878405,12034185.13731775
42501370970000,6,6,6,1.0,0.0,1.0489988009874773,2251869.6745638843,12054137.363057166
42501370980000,6,7,7,1.1666666666666667,1.0,180.8722280899848,2268701.6284123026,12005171.274569899
42501370990000,3,3,3,1.0,0.0,271.76483876619517,2309919.3207235085,11978629.90736377
42501371000000,4,4,4,1.0,0.0,271.42520092868295,2311017.0628132606,11977308.213842738
42501371040000,5,5,5,1.0,0.0,182.82120001870584,2242116.736149703,12020648.002513561
42501371050000,3,3,3,1.0,0.0,1.8435373695004802,2292252.8491354403,12054931.85321527
42501371060000,4,4,3,1.0,0.0,88.27618289409307,2331180.1815473735,11998547.89103687
42501371090000,7,5,5,0.7142857142857143,-2.0,181.9620160292488,2237413.2954837023,12018225.479521543
42501371100000,3,3,3,1.0,0.0,1.865984720488096,2236554.2060095808,12024721.311607024
42501371110000,6,6,6,1.0,0.0,1.3363054930550762,2248281.558274676,12054080.928686574
42501371120000,6,6,6,1.0,0.0,182.16137789622056,2291997.088242852,12017869.08703003
42501371140000,7,7,7,1.0,0.0,183.55445189538878,2279307.0224663867,12028058.085348293
42501371150000,3,3,3,1.0,0.0,91.27773136791681,2322537.5148303704,11989595.772750333
42501371160000,4,4,4,1.0,0.0,269.81804317366664,2322680.9710706705,11992113.39200018
42501371170000,3,3,3,1.0,0.0,91.13371878920847,2322984.073324795,11992847.111369818
42501371240000,9,9,9,1.0,0.0,1.4037224153349985,2255476.1984081087,12043557.333466735
42501371250000,6,6,6,1.0,0.0,181.92760344925824,2290559.523239566,12087375.15006625
42501371260000,3,3,3,1.0,0.0,1.9522198511263484,2281387.253255749,12033536.767489623
42501371270000,7,7,7,1.0,0.0,181.70660145752805,2284430.5888625802,12008455.846932614
42501371280000,5,5,5,1.0,0.0,1.635192444893776,2291649.0772094233,12088588.915787155
42501371310000,1,1,1,1.0,0.0,2.8648105425801007,2281237.2834814787,12038791.704242017
42501371350000,5,5,5,1.0,0.0,181.87182130378838,2277506.748418191,12028321.5886794
42501371370000,6,6,6,1.0,0.0,181.8336129374589,2253279.300222162,12053820.621116482
42501371380000,6,6,6,1.0,0.0,181.15809006074252,2254173.626876691,12053828.12415979
42501371400000,10,10,10,1.0,0.0,181.7418060896163,2265791.5553368367,12002441.122001242
42501371410000,11,10,11,0.9090909090909091,-1.0,181.22758915034484,2262490.6921095992,12005046.022994973
42501371450000,9,9,9,1.0,0.0,181.16583391145298,2253360.1432075184,12001205.960348248
42501371460000,7,6,6,0.8571428571428571,-1.0,2.875804603744958,2246227.0050515374,12006500.314867886
42501371490000,10,10,10,1.0,0.0,181.5836336392881,2252360.484494118,12017089.548697675
42501371500000,9,9,9,1.0,0.0,1.3870999151062264,2256992.257493102,12012006.209419325
42501371510000,10,9,9,0.9,-1.0,3.1582100613275963,2248889.3914044998,12006547.822660655
42501371520000,13,13,13,1.0,0.0,1.5067174636424236,2265245.3055774495,12017488.090612235
42501371530000,5,5,5,1.0,0.0,1.3964664583205562,2256263.6024473775,12048892.536495227
42501371540000,6,6,6,1.0,0.0,1.9564879028914957,2244969.333847464,12006540.96060632
42501371550000,10,9,9,0.9,-1.0,181.9862748769169,2241155.9771987367,12012945.987125736
42501371560000,8,8,8,1.0,0.0,180.477061126881,2240388.8193423827,12012893.274183955
42501371570000,8,8,8,1.0,0.0,1.7344413924760673,2246738.6321446234,12017460.113829525
42501371580000,10,9,9,0.9,-1.0,178.96385978005833,2251189.14410271,12018017.880978785
42501371580100,10,9,9,0.9,-1.0,178.89440207960232,2251210.2011038302,12017022.150095358
42501371590000,7,7,7,1.0,0.0,181.68283243308218,2254343.572971363,12017113.700721942
42501371600000,9,9,9,1.0,0.0,358.718939769269,2245909.317324829,12017457.98437139
42501371610000,9,10,10,1.1111111111111112,1.0,2.086435606569476,2258817.8541876404,12011893.07742529
42501371620000,9,9,9,1.0,0.0,1.8928298858736312,2258177.453057809,12011873.363200927
42501371630000,9,9,9,1.0,0.0,1.8260318512112912,2259950.6151027074,12011931.180878494
42501371680000,5,6,5,1.2,1.0,1.8130705536880605,2249245.233148021,12059376.64680453
42501371710000,6,6,6,1.0,0.0,2.6674765297895724,2247589.848438398,12059457.3727936
42501371740000,9,9,9,1.0,0.0,179.03502399417238,2253835.2559700143,12017082.485913558
42501371750000,9,9,9,1.0,0.0,181.76264165020413,2254674.8295657486,12001253.730083339
42501371760000,6,6,6,1.0,0.0,182.0794221995551,2251340.434633425,12001177.675065791
42501371790000,6,6,6,1.0,0.0,3.8093074763532084,2245836.2780178227,12042255.77118462
42501371800000,5,5,7,1.0,0.0,2.2430280566139396,2248817.1278561885,12034303.29274064
42501371820000,7,7,7,1.0,0.0,1.797133019980677,2272208.505319171,12003149.568635534
42501371830000,9,9,9,1.0,0.0,1.6368577246649743,2254836.2604251057,12007003.58715866
42501371840000,9,9,9,1.0,0.0,1.358153330479849,2254189.144521534,12007086.925819986
42501371850000,10,10,10,1.0,0.0,1.9845702998775143,2252210.8380512814,12007039.279695753
42501371870000,5,5,5,1.0,0.0,181.89468109131545,2275886.828793751,12024444.622507898
42501371880000,8,8,8,1.0,0.0,181.55763831798902,2254113.4662779057,12001367.77205542
42501371890000,6,6,6,1.0,0.0,181.93090230463423,2266550.9170852676,11998300.45699016
42501371900000,10,8,8,0.8,-2.0,358.86114324726975,2248551.0155967562,12017366.930416368
42501371910000,8,7,7,0.875,-1.0,182.321789489152,2246043.217407781,12012566.375123184
42501371910100,8,8,8,1.0,0.0,179.24205151725877,2246160.49061106,12011607.312875176
42501371920000,9,9,9,1.0,0.0,2.044749042044868,2249531.007491773,12017328.642457163
42501371930000,3,3,3,1.0,0.0,182.44173587229952,2236081.521847577,12019536.883090701
42501371940000,6,6,6,1.0,0.0,182.0917478741978,2250227.243716279,12059313.970379611
42501371950000,6,6,6,1.0,0.0,1.3159074976534648,2244764.2956986176,12053973.394266896
42501371970000,9,9,9,1.0,0.0,1.5284507628025705,2256084.237148938,12043587.369827636
42501371980000,7,7,7,1.0,0.0,1.8736437044627152,2282259.0494219125,12023460.870982934
42501371990000,8,8,8,1.0,0.0,181.7835031361307,2258494.029875546,12004906.73393004
